table;var;format;description;nomenclature
T_SSRaa_nnC;ANN_LUN_1S;char;Année du lundi de la première semaine du séjour dans l'année (SSR);-
T_SSRaa_nnC;NIR_RET;char;Code retour contrôle « n° sécurité sociale « ;-
T_SSRaa_nnC;NAI_RET;char;Code retour contrôle « date de naissance « ;-
T_SSRaa_nnC;SEX_RET;char;Code retour contrôle « sexe « ;-
T_SSRaa_nnC;SEJ_RET;char;Code retour contrôle « n° d’identification administratif de séjour « ;-
T_SSRaa_nnC;FHO_RET;char;Code retour «fusion ANO_HOSP et HOSP-PMSI«;-
T_SSRaa_nnC;PMS_RET;char;Code retour «fusion ANO-PMSI et fichier PMSI «;-
T_SSRaa_nnC;DAT_RET;char;Code retour contrôle « date de référence» (date d’entrée);-
T_SSRaa_nnC;COH_NAI_RET;char;Code retour contrôle « Cohérence date naissance »;-
T_SSRaa_nnC;COH_SEX_RET;char;Code retour contrôle « Cohérence sexe »;-
T_SSRaa_nnC;NIR_ANO_17;char;N° anonyme ;-
T_SSRaa_nnC;SEJ_NUM;char;N° de séjour ;-
T_SSRaa_nnC;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnC;ENT_DAT;char;Date d'entrée;-
T_SSRaa_nnC;SOR_DAT;char;Date de sortie;-
T_SSRaa_nnC;EXE_SOI_AMD;char;Date d'entrée au format année + mois;-
T_SSRaa_nnC;EXE_SOI_AMF;char;Date de sortie au format année + mois;-
T_SSRaa_nnC;EXE_SOI_DTD;date;date d'entrée;-
T_SSRaa_nnC;EXE_SOI_DTF;date;date de sortie;-
T_SSRaa_nnC;NUM_DAT_AT_RET;Char;Code retour contrôle « Numéro accident du travail ou date d’accident de droit commun«;-
T_SSRaa_nnC;ORG_CPL_NUM_RET;char;Code retour contrôle « N° d’organisme complémentaire«;-
T_SSRaa_nnC;NUM_DAT_AT;char;Numéro accident du travail ou date d’accident de droit commun;-
T_SSRaa_nnC;ORG_CPL_NUM;char;N° d’organisme complémentaire;-
T_SSRaa_nnC;ETA_NUM_RET;char;Code retour contrôle «N° FINESS d’inscription e-PMSI«;-
T_SSRaa_nnCCAM;ETA_NUM;char;N° FINESS de l'établissement;-
T_SSRaa_nnCCAM;RHA_VER;char;N° version du format du RHA;-
T_SSRaa_nnCCAM;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnCCAM;RHS_NUM;char;Numéro séquentiel du RHS;-
T_SSRaa_nnCCAM;CCAM_DEL_ENT_UM;num;Délai depuis l'entrée dans l'UM;-
T_SSRaa_nnCCAM;CCAM_ACT;char;Code de l'acte CCAM;-
T_SSRaa_nnCCAM;EXT_PMSI;char;Extension PMSI;-
T_SSRaa_nnCCAM;CCAM_PHA_ACT;char;Code de la phase;-
T_SSRaa_nnCCAM;CCAM_COD_ACT;char;Code de l'activité;-
T_SSRaa_nnCCAM;CCAM_EXT_DOC;char;Extension documentaire;-
T_SSRaa_nnCCAM;CCAM_NBR_REA;num;Nombre de réalisation;-
T_SSRaa_nnCCAM;CCAM_VAL_DAT;char;Date de validité de l'acte compatible avec  la semaine;-
T_SSRaa_nnCSARR;ETA_NUM;char;N° FINESS de l'établisement;-
T_SSRaa_nnCSARR;RHA_VER;char;N° version du format du RHA;-
T_SSRaa_nnCSARR;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnCSARR;RHS_NUM;char;Numéro séquentiel du RHS;-
T_SSRaa_nnCSARR;CSARR_COD;char;Code principal;-
T_SSRaa_nnCSARR;APP_SUP;char;Code supplémentaire «appareillage«;-
T_SSRaa_nnCSARR;MOD_LIEU;char;Code modulateur de lieu;-
T_SSRaa_nnCSARR;MOD_PAT_1;char;Code «modulateur de patient« n°1;-
T_SSRaa_nnCSARR;MOD_PAT_2;char;Code «modulateur de patient« n°2;-
T_SSRaa_nnCSARR;TYP_INTERV;char;Code de l'intervenant;-
T_SSRaa_nnCSARR;CLAS_NBR_PAT_PS;num;Nombre de patients en acte individuel non dédié ou collectif (classe);-
T_SSRaa_nnCSARR;NBR_CSARR;num;Nombre de réalisations;-
T_SSRaa_nnCSARR;COMP_SEM;char;Acte compatible avec  la semaine;-
T_SSRaa_nnCSARR;ENT_DAT_DEL_UM;num;Délai depuis l'entrée dans l'UM;-
T_SSRaa_nnCSARR;NBR_PAT_INTERV;num;Nombre réel de patients;-
T_SSRaa_nnCSARR;NBR_INTERV;num;Nombre d'intervenants;-
T_SSRaa_nnCSARR;EXT_DOC;char;Extension documentaire;-
T_SSRaa_nnD;ETA_NUM;char;N° FINESS de l'établisement;-
T_SSRaa_nnD;RHA_VER;char;N° version du format du RHA;-
T_SSRaa_nnD;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnD;RHS_NUM;char;Numéro séquentiel du RHS;-
T_SSRaa_nnD;DGN_COD;char;DAS ;-
T_SSRaa_nnE;ETA_NUM;char;N°FINESS;-
T_SSRaa_nnE;SOC_RAI;char;Raison sociale;-
T_SSRaa_nnE;REG_ETA;char;Région;-
T_SSRaa_nnE;ANN_TRT;char;N° du trimestre PMSI transmis;-
T_SSRaa_nnE;STA_ETA;char;Statut de l'établissement;-
T_SSRaa_nnE;VAL_ETA;char;Validation des données;-
T_SSRaa_nnE;ETB_EXE_FIN;char;N°FINESS sans clé;-
T_SSRaa_nnS;ETA_NUM;char;FINESS;-
T_SSRaa_nnS;RHA_VER;char;Version du Format du SRHA;-
T_SSRaa_nnS;GEN_VER;char;Version de GENRHA;-
T_SSRaa_nnS;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnS;SUI_TYP;char;Type de suite ;-
T_SSRaa_nnS;SEJ_NBJ;num;Durée du séjour;-
T_SSRaa_nnS;PRE_JOU_NBR;num;Nombre de journées de présence;-
T_SSRaa_nnS;ENT_MOD;char;Mode d’entrée;-
T_SSRaa_nnS;ENT_PRV;char;Provenance;-
T_SSRaa_nnS;SOR_MOD;char;Mode de sortie;-
T_SSRaa_nnS;SOR_DES;char;Destination;-
T_SSRaa_nnS;ACT_TYP;char;Type d’hospitalisation;-
T_SSRaa_nnS;NBR_MUT;num;Nombre de mutations;-
T_SSRaa_nnS;NBR_RHA;num;Nombre de RHA;-
T_SSRaa_nnS;NBR_GME;num;Nombre de GME (ng);-
T_SSRaa_nnLEG;ETA_NUM;char;Numéro FINESS;-
T_SSRaa_nnLEG;MOI;char;N° période (mois);-
T_SSRaa_nnLEG;ANN;char;Année période;-
T_SSRaa_nnLEG;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnLEG;RHS_NUM;char;Numéro séquentiel du RHS;-
T_SSRaa_nnLEG;COD_ERR;char;Code erreur;-
T_SSRaa_nnSTC;ETA_NUM;char;N° FINESS de l'établisement;-
T_SSRaa_nnSTC;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnSTC;NOE_RGM_CTL;char;Code retour contrôle « code grand régime »;-
T_SSRaa_nnSTC;EXO_TM_CTL;char;Code retour contrôle « code justification d’exonération du ticket modérateur » ;-
T_SSRaa_nnSTC;COD_PEC_CTL;char;Code retour contrôle « code de prise en charge du forfait journalier »;-
T_SSRaa_nnSTC;NAT_ASS_CTL;char;Code retour contrôle « nature d’assurance »;-
T_SSRaa_nnSTC;CTR_TYP_CTL;char;Code retour contrôle « type de contrat souscrit auprès d'un organisme complémentaire »;-
T_SSRaa_nnSTC;SEJ_FAC_CTL;char;Code retour contrôle « séjour facturable à l’assurance maladie »;-
T_SSRaa_nnSTC;NON_FAC_AM_CTL;char;Code retour contrôle « motif de la non facturation à l'assurance maladie »;-
T_SSRaa_nnSTC;FAC_18E_CTL;char;Code retour contrôle « facturation du 18 euro »;-
T_SSRaa_nnSTC;NBR_VEN_CTL;char;Code retour contrôle « nombre de venues de la facture »;-
T_SSRaa_nnSTC;FAC_MNT_TM_CTL;char;Code retour contrôle « montant à facturer au titre du ticket modérateur»;-
T_SSRaa_nnSTC;FAC_MNT_FJ_CTL;char;Code retour contrôle « montant à facturer au titre du forfait journalier »;-
T_SSRaa_nnSTC;TOT_MNT_AM_CTL;char;Code retour contrôle « montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes »);-
T_SSRaa_nnSTC;MAJ_MNT_CTL;char;Code retour contrôle « montant lié à la majoration au parcours de soin »;-
T_SSRaa_nnSTC;REM_BAS_CTL;char;Code retour contrôle « montant base remboursement »;-
T_SSRaa_nnSTC;REM_TAU_CTL;char;Code retour contrôle « taux de remboursement »;-
T_SSRaa_nnSTC;BEN_CMU_CTL;char;Code retour contrôle « Patient bénéficiaire de la CMU »;-
T_SSRaa_nnSTC;DAT_HOS_CTL;char;Code retour contrôle « Identifiant anonyme d'hospitalisation »;-
T_SSRaa_nnSTC;TOT_MNT_AMC_CTL;char;Code retour contrôle « Montant total du séjour remboursable pour l'AMC »;-
T_SSRaa_nnSTC;NOE_RGM;char;Code grand régime;-
T_SSRaa_nnSTC;EXO_TM;char;Code justification d’exonération du ticket modérateur;-
T_SSRaa_nnSTC;FJ_COD_PEC;char;Code de prise en charge du forfait journalier ;-
T_SSRaa_nnSTC;NAT_ASS;char;Nature d'assurance;-
T_SSRaa_nnSTC;CTR_TYP;char;Type de contrat souscrit auprès d'un organisme complémentaire;-
T_SSRaa_nnSTC;SEJ_FAC_AM;char;Séjour facturable à l’assurance maladie;-
T_SSRaa_nnSTC;NON_FAC_AM;char;Motif de la non facturation à l'assurance maladie;-
T_SSRaa_nnSTC;FAC_18E;char;Facturation du 18 euro;-
T_SSRaa_nnSTC;FAC_NBR_VEN;num;Nombre de venues de la facture;-
T_SSRaa_nnSTC;FAC_MNT_TM;num;Montant à facturer au titre du ticket modérateur;-
T_SSRaa_nnSTC;FAC_MNT_FJ;num;Montant à facturer au titre du forfait journalier ;-
T_SSRaa_nnSTC;TOT_MNT_AM;num;Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes);-
T_SSRaa_nnSTC;MAJ_MNT_PS;num;Montant lié à la majoration au parcours de soins;-
T_SSRaa_nnSTC;REM_BAS_MNT;num;Montant base remboursement;-
T_SSRaa_nnSTC;REM_TAU;num;Taux de remboursement;-
T_SSRaa_nnSTC;BEN_CMU;char;Patient bénéficiaire de la CMU;-
T_SSRaa_nnSTC;DAT_HOS;char;Identifiant anonyme d'hospitalisation;-
T_SSRaa_nnSTC;TOT_MNT_AMC;num;Montant total du séjour remboursable pour l'AMC;-
T_SSRaa_nnSTC;PA_COD_CTL;char;Code retour contrôle « Code participation assuré »;-
T_SSRaa_nnSTC;ENT_NUM_CTL;char;Code retour contrôle « N° d’entrée »;-
T_SSRaa_nnSTC;CAI_GES_CTL;char;Code retour contrôle « N° caisse gestionnaire »;-
T_SSRaa_nnSTC;CENT_GES_CTL;char;Code retour contrôle « N° centre gestionnaire »;-
T_SSRaa_nnSTC;GES_COD_CTL;char;Code retour contrôle « Code gestion  »;-
T_SSRaa_nnSTC;GES_COD;char;Code gestion;-
T_SSRaa_nnSTC;PA_COD;char;Code participation assuré ;-
T_SSRaa_nnSTC;ENT_NUM;char;N° d’entrée;-
T_SSRaa_nnSTC;CAI_GES;char;N° caisse gestionnaire;-
T_SSRaa_nnSTC;CENT_GES;char;N° centre gestionnaire ;-
T_SSRaa_nnSTC;RNG_NAI_CTL;char;Code retour contrôle « Rang de naissance »;-
T_SSRaa_nnSTC;RNG_BEN_CTL;char;Code retour contrôle « Rang du bénéficiaire »;-
T_SSRaa_nnSTC;RNG_NAI;char;Rang de naissance ;-
T_SSRaa_nnSTC;RNG_BEN;char;Rang du bénéficiaire ;-
T_SSRaa_nnSTC;PEC_SOI_URG_CTL;char;Code retour contrôle «Confirmation de la prise en charge dans le cadre du dispositif des soins urgents« ;-
T_SSRaa_nnSTC;PEC_SOI_URG;char;Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ;-
T_SSRaa_nnSTC;NAT_PJ_DT_CTL;char;Code retour contrôle «Nature de la pièce justificative des droits«;-
T_SSRaa_nnSTC;DAT_PEC_CTL;char;Code retour contrôle «Prise en charge établie le«;-
T_SSRaa_nnSTC;CAI_NUM_CTL;char;Code retour contrôle «Délivrée par«;-
T_SSRaa_nnSTC;REG_PEC_ASS_CTL;char;Code retour contrôle «Régime de prestation de l’assuré«;-
T_SSRaa_nnSTC;TOP_ECL_FLX_CTL;char;Code retour contrôle «Top éclatement des flux par l’établissement«;-
T_SSRaa_nnSTC;DAT_DEB_FAC_CTL;char;Code retour contrôle «Date d’entrée«;-
T_SSRaa_nnSTC;DAT_FIN_FAC_CTL;char;Code retour contrôle «Date de sortie«;-
T_SSRaa_nnSTC;NAT_PJ_DT;char;Nature de la pièce justificative des droits;-
T_SSRaa_nnSTC;DAT_PEC;char;Prise en charge établie le;-
T_SSRaa_nnSTC;CAI_NUM;char;Délivrée par;-
T_SSRaa_nnSTC;REG_PEC_ASS;char;Régime de prestation de l’assuré;-
T_SSRaa_nnSTC;TOP_ECL_FLX;char;Top éclatement des flux par l’établissement;-
T_SSRaa_nnSTC;DAT_DEB_FAC;char;Date d’entrée;-
T_SSRaa_nnSTC;DAT_FIN_FAC;char;Date de sortie;-
T_SSRaa_nnSTC;RAC_MNT_PAT_CTL;char;Code retour contrôle « Montant total du séjour facturé au patient «;-
T_SSRaa_nnSTC;NBR_REJET_AMO_CTL;char;Code retour contrôle « Rejet AMO «;-
T_SSRaa_nnSTC;FAC_AMO_DT_CTL;char;Code retour contrôle « Date de facturation AMO «;-
T_SSRaa_nnSTC;FAC_AMC_DT_CTL;char;Code retour contrôle « Date de facturation AMC «;-
T_SSRaa_nnSTC;FAC_RAC_DT_CTL;char;Code retour contrôle « Date de facturation patient «;-
T_SSRaa_nnSTC;PAI_AMO_DT_CTL;char;Code retour contrôle « Date de paiement AMO «;-
T_SSRaa_nnSTC;PAI_AMC_DT_CTL;char;Code retour contrôle « Date de paiement AMC «;-
T_SSRaa_nnSTC;PAI_RAC_DT_CTL;char;Code retour contrôle « Date de paiement patient «;-
T_SSRaa_nnSTC;VALID_FAC_AMO_CTL;char;Code retour contrôle « Statut FT AMO «;-
T_SSRaa_nnSTC;VALID_FAC_AMC_CTL;char;Code retour contrôle « Statut FT AMC «;-
T_SSRaa_nnSTC;VALID_FAC_RAC_CTL;char;Code retour contrôle « Statut FT patient «;-
T_SSRaa_nnSTC;PAYS_ASS_PAT_CTL;char;Code retour contrôle « Pays d’assurance social «;-
T_SSRaa_nnSTC;RAC_MNT_PAT;num;Montant total du séjour facturé au patient;-
T_SSRaa_nnSTC;NBR_REJET_AMO;char;Rejet AMO;-
T_SSRaa_nnSTC;FAC_AMO_DT;char;Date de facturation AMO;-
T_SSRaa_nnSTC;FAC_AMC_DT;char;Date de facturation AMC;-
T_SSRaa_nnSTC;FAC_RAC_DT;char;Date de facturation patient;-
T_SSRaa_nnSTC;PAI_AMO_DT;char;Date de paiement AMO;-
T_SSRaa_nnSTC;PAI_AMC_DT;char;Date de paiement AMC;-
T_SSRaa_nnSTC;PAI_RAC_DT;char;Date de paiement patient;-
T_SSRaa_nnSTC;VALID_FAC_AMO;char;Statut FT AMO;-
T_SSRaa_nnSTC;VALID_FAC_AMC;char;Statut FT AMC;-
T_SSRaa_nnSTC;VALID_FAC_RAC;char;Statut FT patient;-
T_SSRaa_nnSTC;PAYS_ASS_PAT;char;Pays d’assurance social;-
T_SSRaa_nnGME;ETA_NUM;char;N° FINESS de l'établisement;-
T_SSRaa_nnGME;RHA_VER;char;N° version du format du RHA;-
T_SSRaa_nnGME;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnGME;NBR_JOU;num;Nombre de jours de présence valorisables;-
T_SSRaa_nnGME;GME_COD;char;Code GME;-
T_SSRaa_nnGME;GMT_NUM;char;GMT;-
T_SSRaa_nnMED;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnMED;PRS_TYP;char;Type de prestation;-
T_SSRaa_nnMED;ANN;char;Année période;-
T_SSRaa_nnMED;MOIS;char;N° période (mois);-
T_SSRaa_nnMED;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnMED;RHS_NUM;char;Numéro séquentiel du RHS;-
T_SSRaa_nnMED;UCD_UCD_COD;char;Code UCD;-
T_SSRaa_nnMED;ADM_NBR;num;Nombre administré éventuellement fractionnaire;-
T_SSRaa_nnMED;ACH_PRI_ADM;num;Prix d'achat multiplié par le nombre administré;-
T_SSRaa_nnMED;ADM_MOIS;char;Mois de la date d'administration;-
T_SSRaa_nnMED;ADM_ANN;char;Année de la date d'administration;-
T_SSRaa_nnMED;DAT_DELAI;num;Délai entre la date d’entrée du séjour et la date de dispensation;-
T_SSRaa_nnMED;TOP_UCD_AUTO;char;Top transcodage UCD13 auto;-
T_SSRaa_nnMEDATU;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnMEDATU;PRS_TYP;char;Type de prestation;-
T_SSRaa_nnMEDATU;ANN;char;Année période;-
T_SSRaa_nnMEDATU;MOI;char;N° période (mois);-
T_SSRaa_nnMEDATU;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnMEDATU;RHS_NUM;char;Numéro séquentiel du RHS;-
T_SSRaa_nnMEDATU;UCD_UCD_COD;char;Code UCD;-
T_SSRaa_nnMEDATU;ADM_NBR;num;Nombre administré éventuellement fractionnaire;-
T_SSRaa_nnMEDATU;ACH_PRI_ADM;num;Prix d'achat multiplié par le nombre administré;-
T_SSRaa_nnMEDATU;ADM_MOIS;char;Mois de la date d'administration;-
T_SSRaa_nnMEDATU;ADM_ANN;char;Année de la date d'administration;-
T_SSRaa_nnMEDATU;DAT_DELAI;num;Délai entre la date d’entrée du séjour et la date de dispensation;-
T_SSRaa_nnMEDATU;TOP_UCD_AUTO;char;Top transcodage UCD13 auto;-
T_SSRaa_nnCSTC;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnCSTC;NIR_RET;char;Code retour contrôle « n° sécurité sociale »;-
T_SSRaa_nnCSTC;NAI_RET;char;Code retour contrôle « date de naissance »;-
T_SSRaa_nnCSTC;SEX_RET;char;Code retour contrôle « sexe »;-
T_SSRaa_nnCSTC;IAS_RET;char;Code retour contrôle « n° d’identification administratif de séjour;-
T_SSRaa_nnCSTC;ENT_DAT_RET;char;Code retour contrôle « date de référence» (date d’entrée);-
T_SSRaa_nnCSTC;NIR_ANO_17;char;N° Anonyme du patient;-
T_SSRaa_nnCSTC;SEJ_NUM;char;N° de séjour;-
T_SSRaa_nnCSTC;SEQ_NUM;char;N° séquentiel;-
T_SSRaa_nnCSTC;ENT_DAT;char;Date d'entrée;-
T_SSRaa_nnCSTC;SOR_DAT;char;Date de sortie ;-
T_SSRaa_nnCSTC;EXE_SOI_AMD;char;Date d'entrée au format année + mois;-
T_SSRaa_nnCSTC;EXE_SOI_AMF;char;Date de sortie au format année + mois;-
T_SSRaa_nnCSTC;EXE_SOI_DTD;date;Date d'entrée;-
T_SSRaa_nnCSTC;EXE_SOI_DTF;date;Date de sortie ;-
T_SSRaa_nnCSTC;RNG_BEN;char;Rang de bénéficiaire;-
T_SSRaa_nnCSTC;RNG_NAI;char;Rang de naissance;-
T_SSRaa_nnCSTC;RAC_MNT_PAT_RET;char;Code retour contrôle « Montant total du séjour facturé au patient «;-
T_SSRaa_nnCSTC;NBR_REJET_AMO_RET;char;Code retour contrôle « Rejet AMO «;-
T_SSRaa_nnCSTC;FAC_AMO_DT_RET;char;Code retour contrôle « Date de facturation AMO «;-
T_SSRaa_nnCSTC;FAC_AMC_DT_RET;char;Code retour contrôle « Date de facturation AMC «;-
T_SSRaa_nnCSTC;FAC_RAC_DT_RET;char;Code retour contrôle « Date de facturation patient «;-
T_SSRaa_nnCSTC;PAI_AMO_DT_RET;char;Code retour contrôle « Date de paiement AMO «;-
T_SSRaa_nnCSTC;PAI_AMC_DT_RET;char;Code retour contrôle « Date de paiement AMC «;-
T_SSRaa_nnCSTC;PAI_RAC_DT_RET;char;Code retour contrôle « Date de paiement patient «;-
T_SSRaa_nnCSTC;VALID_FAC_AMO_RET;char;Code retour contrôle « Statut FT AMO «;-
T_SSRaa_nnCSTC;VALID_FAC_AMC_RET;char;Code retour contrôle « Statut FT AMC «;-
T_SSRaa_nnCSTC;VALID_FAC_RAC_RET;char;Code retour contrôle « Statut FT patient «;-
T_SSRaa_nnCSTC;PAYS_ASS_PAT_RET;char;Code retour contrôle « Pays d’assurance social «;-
T_SSRaa_nnCSTC;RAC_MNT_PAT;num;Montant total du séjour facturé au patient;-
T_SSRaa_nnCSTC;NBR_REJET_AMO;char;Rejet AMO;-
T_SSRaa_nnCSTC;FAC_AMO_DT;char;Date de facturation AMO;-
T_SSRaa_nnCSTC;FAC_AMC_DT;char;Date de facturation AMC;-
T_SSRaa_nnCSTC;FAC_RAC_DT;char;Date de facturation patient;-
T_SSRaa_nnCSTC;PAI_AMO_DT;char;Date de paiement AMO;-
T_SSRaa_nnCSTC;PAI_AMC_DT;char;Date de paiement AMC;-
T_SSRaa_nnCSTC;PAI_RAC_DT;char;Date de paiement patient;-
T_SSRaa_nnCSTC;VALID_FAC_AMO;char;Statut FT AMO;-
T_SSRaa_nnCSTC;VALID_FAC_AMC;char;Statut FT AMC;-
T_SSRaa_nnCSTC;VALID_FAC_RAC;char;Statut FT patient;-
T_SSRaa_nnCSTC;PAYS_ASS_PAT;char;Pays d’assurance social;-
T_SSRaa_nnFASTC;SEQ_NUM;char;N° séquentiel;-
T_SSRaa_nnFASTC;TYP_ART;char;Type d'enregistrement;-
T_SSRaa_nnFASTC;RSF_TYP;char;Type de format RSF (1 : ancien, 2 : nouveau);-
T_SSRaa_nnFASTC;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFASTC;SOR_ANN;char;Année de sortie;-
T_SSRaa_nnFASTC;SOR_MOI;char;Mois de sortie;-
T_SSRaa_nnFASTC;ETA_NUM;char;Numéro FINESS;-
T_SSRaa_nnFASTC;AGE_ANN;num;Age;-
T_SSRaa_nnFASTC;COD_SEX;char;Sexe ;-
T_SSRaa_nnFASTC;BDI_COD;char;Code géographique;-
T_SSRaa_nnFASTC;BDI_DEP;char;Code département de résidence;-
T_SSRaa_nnFASTC;COD_CIV;char;Code civilité ;-
T_SSRaa_nnFASTC;RNG_BEN;char;Rang de bénéficiaire;-
T_SSRaa_nnFASTC;PS_IND;char;Indicateur du parcours de soins;-
T_SSRaa_nnFASTC;OPE_NAT;char;Nature opération ;-
T_SSRaa_nnFASTC;NAT_ASS;char;Nature assurance ;-
T_SSRaa_nnFASTC;EXO_TM;char;Justification d'exonération du TM ;-
T_SSRaa_nnFASTC;SEJ_FAC_AM;char;Séjour facturable à l’assurance maladie;-
T_SSRaa_nnFASTC;NON_SEJ_FAC_AM;char;Motif de la non facturation à l'assurance maladie;-
T_SSRaa_nnFASTC;NOE_RGM;char;Code Gd régime ;-
T_SSRaa_nnFASTC;RNG_NAI;char;Rang de naissance;-
T_SSRaa_nnFASTC;PH_BRM;num;Total Base Remboursement Prestation hospitalière ;-
T_SSRaa_nnFASTC;PH_AMO_MNR;num;Total remboursable AMO Prestation hospitalières ;-
T_SSRaa_nnFASTC;HON_MNT;num;Total honoraire Facturé ;-
T_SSRaa_nnFASTC;HON_AM_MNR;num;Total honoraire remboursable AM ;-
T_SSRaa_nnFASTC;PAS_OC_MNT;num;Total participation assuré avant OC ;-
T_SSRaa_nnFASTC;PH_OC_MNR;num;Total remboursable OC pour les PH ;-
T_SSRaa_nnFASTC;HON_OC_MNR;num;Total remboursable OC pour les honoraires ;-
T_SSRaa_nnFASTC;PH_MNT;num;Montant total facturé pour PH ;-
T_SSRaa_nnFASTC;PAT_CMU;char;Patient bénéficiaire de la CMU;-
T_SSRaa_nnFASTC;GES_COD;char;Code de gestion;-
T_SSRaa_nnFASTC;ORG_CPL_NUM;char;N° d’organisme complémentaire;-
T_SSRaa_nnFASTC;NUM_DAT_AT;char;Numéro accident du travail ou date d’accident de droit commun;-
T_SSRaa_nnFASTC;ETA_NUM_GEO;char;FINESS géographique;-
T_SSRaa_nnFASTC;CTR_TYP;char;Type de contrat souscrit auprès d'un organisme;-
T_SSRaa_nnFBSTC;SEQ_NUM;char;N° séquentiel;-
T_SSRaa_nnFBSTC;TYP_ART;char;Type d'enregistrement;-
T_SSRaa_nnFBSTC;RSF_TYP;char;Type de format RSF (1 : ancien, 2 : nouveau);-
T_SSRaa_nnFBSTC;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFBSTC;SOR_ANN;char;Année des soins;-
T_SSRaa_nnFBSTC;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFBSTC;SOR_MOI;char;Mois des soins;-
T_SSRaa_nnFBSTC;ETA_NUM;char;Numéro FINESS;-
T_SSRaa_nnFBSTC;PSH_MDT;char;Mode de traitement;-
T_SSRaa_nnFBSTC;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_SSRaa_nnFBSTC;EXO_TM;char;Justification exo TM;-
T_SSRaa_nnFBSTC;EXE_SPE;char;Spécialité exécutant;-
T_SSRaa_nnFBSTC;ACT_COD;char;Code acte;-
T_SSRaa_nnFBSTC;ACT_NBR;num;Quantité;-
T_SSRaa_nnFBSTC;ACT_COE;num;Coefficient;-
T_SSRaa_nnFBSTC;ACT_DNB;num;Dénombrement;-
T_SSRaa_nnFBSTC;PRI_UNI;num;Prix Unitaire;-
T_SSRaa_nnFBSTC;REM_BAS;num;Montant Base remboursement;-
T_SSRaa_nnFBSTC;REM_TAU;num;Taux applicable à la prestation;-
T_SSRaa_nnFBSTC;AMO_MNR;num;Montant Remboursable par la caisse (AMO);-
T_SSRaa_nnFBSTC;HON_MNT;num;Montant des honoraire (dépassement compris) ou Montant total de la dépense pour PH;-
T_SSRaa_nnFBSTC;AMC_MNR;num;Montant remboursable par l'organisme complémentaire (AMC);-
T_SSRaa_nnFBSTC;ETA_NUM_GEO;char;FINESS géographique;-
T_SSRaa_nnFBSTC;FJ_COD_PEC;char;Code de prise en charge FJ;-
T_SSRaa_nnFBSTC;COEF_SSR;num;Coefficient MCO (1);-
T_SSRaa_nnFCSTC;SEQ_NUM;char;N° séquentiel;-
T_SSRaa_nnFCSTC;TYP_ART;char;Type d'enregistrement;-
T_SSRaa_nnFCSTC;RSF_TYP;char;Type de format RSF (1 : ancien, 2 : nouveau);-
T_SSRaa_nnFCSTC;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFCSTC;SOR_ANN;char;Année des soins;-
T_SSRaa_nnFCSTC;SOR_MOI;char;Mois des soins;-
T_SSRaa_nnFCSTC;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFCSTC;ETA_NUM;char;Numéro FINESS;-
T_SSRaa_nnFCSTC;PSH_MDT;char;Mode de traitement;-
T_SSRaa_nnFCSTC;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_SSRaa_nnFCSTC;EXO_TM;char;Justification exo TM;-
T_SSRaa_nnFCSTC;EXE_SPE;char;Spécialité exécutant;-
T_SSRaa_nnFCSTC;ACT_COD;char;Code acte;-
T_SSRaa_nnFCSTC;ACT_NBR;num;Quantité;-
T_SSRaa_nnFCSTC;ACT_COE;num;Coefficient;-
T_SSRaa_nnFCSTC;ACT_DNB;num;Dénombrement;-
T_SSRaa_nnFCSTC;PRI_UNI;num;Prix Unitaire;-
T_SSRaa_nnFCSTC;REM_BAS;num;Montant Base remboursement;-
T_SSRaa_nnFCSTC;REM_TAU;num;Taux applicable à la prestation;-
T_SSRaa_nnFCSTC;AMO_MNR;num;Montant Remboursable par la caisse (AMO);-
T_SSRaa_nnFCSTC;HON_MNT;num;Montant des honoraire (dépassement compris) ou Montant total de la dépense pour PH;-
